115.53305852120029, 7.825244594524842e-33
116.41437226092481, 7.1515425294671505e-34
115.53305852120029, 3.3470850838715423e-35
115.53305852120029, 1.566017541819706e-36
115.53305852120029, 8.87244622405021e-38
115.53305852120029, 1.0808306740097663e-38
114.6584167575622, 2.1252073613431437e-39
127.52947183557421, 9.840418914155999e-40
137.59855127211713, 4.562201772182802e-40
153.04476605653045, 3.097565728559568e-40
163.878300761086, 1.1863196004007078e-40
178.16610368291103, 6.050397287343599e-41
195.17718182388387, 3.084813571543369e-41
220.41153719473462, 1.5708160382151712e-41
250.80716201722194, 7.996217050718731e-42
283.2338883217753, 4.0717488097780224e-42
324.75149207062935, 1.7111425302269048e-42
378.05741090201053, 7.908161353776862e-43
426.936255079059, 4.431291984814014e-43
485.8124572854598, 2.7315332902209456e-43
544.4695511769039, 1.391361744613061e-43
583.0107566701384, 4.400523559269883e-44
629.0423251913302, 2.0401648096253976e-44
737.8818002748848, 9.425782880948785e-45
846.0435897373801, 4.3589419058874945e-45
1007.6282386271517, 2.2147126633520813e-45
1181.972196385779, 8.449921712225806e-46
1429.2740593793133, 3.899026962994942e-46
1715.2342191960408, 1.799686870355308e-46
1907.778951028888, 1.0090811811918828e-46
