0.024095971699414843, 4.8289921814613804e-42
0.031622776601683826, 1.82007668360911e-42
0.03710602599110773, 9.065653235895108e-43
0.04354004653656653, 4.5155277980115145e-43
0.04948168092155151, 2.7085410747758666e-43
0.06091471578453575, 1.7828757431197467e-43
0.08387086287290754, 1.1202819902171652e-43
0.12508989334306844, 1.0694192124313586e-43
0.19262924490094357, 1.4132669902789529e-43
0.2782559402207126, 2.0495531863042128e-43
0.3892940605763561, 3.2617668515649576e-43
0.5899746255923571, 5.190947502637119e-43
0.7742636826811278, 7.528034735933378e-43
0.9841369898850137, 9.496825876764672e-43
