0.0000017776715651966436, 7.985533051450045e-15
0.000002120026982856925, 6.043266676523802e-15
0.0000039940460307445315, 3.757798100490691e-15
0.000008363318968651592, 1.976859638540505e-15
0.000017205391153753764, 1.1304892438630654e-15
0.00002201037708961051, 9.558756369418206e-16
0.00004292602394842392, 9.271747182699621e-16
0.00007271979945654096, 1.0631694738215944e-15
0.00011478802403044122, 1.6102423900638613e-15
0.0001343715704631941, 2.728928882829344e-15
0.00014152210783531765, 5.466539264286718e-15

